time_sec,speed_mph,distance_m,acceleration_mps2
707,60.93709707,1199.638466,0
708,60.93709707,1202.362598,0
709,60.93709707,1205.08673,0
710,60.93709707,1207.810862,0
711,60.93709707,1210.534994,0.044657901
712,61.13689083,1213.259126,0.133973704
713,61.53647835,1215.99219,0.178631605
714,61.93606587,1218.743116,0.178631605
715,62.33565339,1221.511906,0.178631605
716,62.73524091,1224.298559,0.133973704
717,62.93503467,1227.103076,0.044657901
718,62.93503467,1229.916523,0
719,62.93503467,1232.729971,0
720,62.93503467,1235.543419,0
721,62.93503467,1238.356867,0
722,62.93503467,1241.170315,0
723,62.93503467,1243.983762,0
724,62.93503467,1246.79721,0
725,62.93503467,1249.610658,0.044657901
726,63.13482843,1252.424106,0.133973706
727,63.53441596,1255.246485,0.223289508
728,64.13379724,1258.086728,0.312605309
729,64.93297228,1260.953765,0.401921113
730,65.93194109,1263.856529,0.446579015
731,66.93090989,1266.80395,0.446579015
732,67.9298787,1269.796029,0.446579015
733,68.9288475,1272.832767,0.446579012
734,69.9278163,1275.914162,0.401921113
735,70.72699135,1279.040215,0.357263212
736,71.52616639,1282.201994,0.312605309
737,72.12554767,1285.3995,0.223289508
738,72.5251352,1288.623801,0.133973706
739,72.72492896,1291.865964,0.089315802
740,72.92472272,1295.11706,0.044657901
741,72.92472272,1298.377086,-0.044657901
742,72.72492896,1301.637113,-0.089315802
743,72.5251352,1304.888208,-0.089315805
744,72.32534143,1308.130372,-0.133973706
745,71.92575391,1311.363604,-0.178631605
746,71.52616639,1314.578973,-0.133973704
747,71.32637263,1317.776479,-0.133973704
748,70.92678511,1320.965053,-0.223289506
749,70.32740383,1324.135764,-0.223289508
750,69.9278163,1327.27968,-0.178631607
751,69.52822878,1330.405733,-0.178631605
752,69.12864126,1333.513923,-0.133973704
753,68.9288475,1336.60425,0
754,69.12864126,1339.685645,0.089315802
755,69.32843502,1342.775972,0.089315802
756,69.52822878,1345.87523,0.133973704
757,69.9278163,1348.98342,0.178631607
758,70.32740383,1352.109473,0.178631607
759,70.72699135,1355.25339,0.178631605
760,71.12657887,1358.415169,0.178631605
761,71.52616639,1361.594812,0.133973704
762,71.72596015,1364.792317,0.089315802
763,71.92575391,1367.998755,0.044657901
764,71.92575391,1371.214124,0
765,71.92575391,1374.429492,0
766,71.92575391,1377.644861,0
767,71.92575391,1380.86023,0
768,71.92575391,1384.075599,-0.044657901
769,71.72596015,1387.290968,-0.089315802
770,71.52616639,1390.497405,-0.089315802
771,71.32637263,1393.694911,-0.089315802
772,71.12657887,1396.883485,-0.089315802
773,70.92678511,1400.063128,-0.044657901
774,70.92678511,1403.233839,0
775,70.92678511,1406.40455,0
776,70.92678511,1409.575261,0
777,70.92678511,1412.745972,0
778,70.92678511,1415.916683,0.044657901
779,71.12657887,1419.087394,0.089315802
780,71.32637263,1422.267036,0.133973704
781,71.72596015,1425.455611,0.178631605
782,72.12554767,1428.662048,0.223289508
783,72.72492896,1431.886348,0.223289508
784,73.12451648,1435.137444,0.178631605
785,73.524104,1438.406402,0.133973704
786,73.72389776,1441.693224,0.089315802
787,73.92369152,1444.988977,0.044657901
788,73.92369152,1448.293661,0
789,73.92369152,1451.598346,0
790,73.92369152,1454.903031,-0.044657901
791,73.72389776,1458.207716,-0.089315802
792,73.524104,1461.503469,-0.089315802
793,73.32431024,1464.79029,-0.089315802
794,73.12451648,1468.06818,-0.044657901
795,73.12451648,1471.337139,0.044657901
796,73.32431024,1474.606097,0.089315802
797,73.524104,1477.883987,0.089315802
798,73.72389776,1481.170808,0.089315802
799,73.92369152,1484.466562,0.044657901
800,73.92369152,1487.771246,0
801,73.92369152,1491.075931,0
802,73.92369152,1494.380616,0
803,73.92369152,1497.6853,0
804,73.92369152,1500.989985,0
805,73.92369152,1504.29467,0
806,73.92369152,1507.599355,0
807,73.92369152,1510.904039,0
808,73.92369152,1514.208724,0
809,73.92369152,1517.513409,0
810,73.92369152,1520.818093,0
811,73.92369152,1524.122778,-0.044657901
812,73.72389776,1527.427463,-0.133973704
813,73.32431024,1530.723216,-0.178631605
814,72.92472272,1534.001106,-0.178631605
815,72.5251352,1537.261133,-0.178631607
816,72.12554767,1540.503296,-0.133973706
817,71.92575391,1543.727597,-0.044657901
818,71.92575391,1546.942966,0
819,71.92575391,1550.158335,0
820,71.92575391,1553.373703,0
821,71.92575391,1556.589072,0
822,71.92575391,1559.804441,-0.044657901
823,71.72596015,1563.01981,-0.089315802
824,71.52616639,1566.226248,-0.089315802
825,71.32637263,1569.423753,-0.089315802
826,71.12657887,1572.612327,-0.089315802
827,70.92678511,1575.79197,-0.044657901
828,70.92678511,1578.962681,0
829,70.92678511,1582.133392,-0.044657901
830,70.72699135,1585.304103,-0.089315802
831,70.52719759,1588.465882,-0.089315802
832,70.32740383,1591.61873,-0.133973706
833,69.9278163,1594.762647,-0.178631607
834,69.52822878,1597.8887,-0.133973704
835,69.32843502,1600.99689,-0.089315802
836,69.12864126,1604.096148,-0.044657901
837,69.12864126,1607.186475,0.089315802
838,69.52822878,1610.276801,0.178631605
839,69.9278163,1613.384991,0.178631607
840,70.32740383,1616.511045,0.178631607
841,70.72699135,1619.654961,0.133973704
842,70.92678511,1622.81674,0.044657901
843,70.92678511,1625.987451,0
844,70.92678511,1629.158162,0
845,70.92678511,1632.328873,0
846,70.92678511,1635.499584,0
847,70.92678511,1638.670295,0
848,70.92678511,1641.841006,0
849,70.92678511,1645.011717,0
850,70.92678511,1648.182428,0
851,70.92678511,1651.353139,0
852,70.92678511,1654.52385,0
853,70.92678511,1657.694561,0
854,70.92678511,1660.865272,0
855,70.92678511,1664.035983,0
856,70.92678511,1667.206694,0
857,70.92678511,1670.377405,0
858,70.92678511,1673.548116,0
859,70.92678511,1676.718827,0
860,70.92678511,1679.889538,0
861,70.92678511,1683.060249,0
862,70.92678511,1686.23096,0
863,70.92678511,1689.401671,0
864,70.92678511,1692.572382,0.044657901
865,71.12657887,1695.743093,0.089315802
866,71.32637263,1698.922736,0.133973704
867,71.72596015,1702.11131,0.178631605
868,72.12554767,1705.317747,0.178631607
869,72.5251352,1708.542048,0.133973706
870,72.72492896,1711.784211,0.133973704
871,73.12451648,1715.035307,0.089315802
872,73.12451648,1718.304265,0
873,73.12451648,1721.573223,0
874,73.12451648,1724.842182,0
875,73.12451648,1728.11114,-0.044657901
876,72.92472272,1731.380099,-0.044657901
877,72.92472272,1734.640125,0
878,72.92472272,1737.900152,0
879,72.92472272,1741.160179,0
880,72.92472272,1744.420206,0
881,72.92472272,1747.680233,0
882,72.92472272,1750.940259,0
883,72.92472272,1754.200286,0
884,72.92472272,1757.460313,0.044657901
885,73.12451648,1760.72034,0.089315802
886,73.32431024,1763.989298,0.133973704
887,73.72389776,1767.267188,0.178631605
888,74.12348528,1770.562941,0.178631605
889,74.5230728,1773.876558,0.133973706
890,74.72286657,1777.208037,0.133973706
891,75.12245409,1780.548448,0.178631605
892,75.52204161,1783.906722,0.178631605
893,75.92162913,1787.28286,0.178631605
894,76.32121665,1790.67686,0.178631605
895,76.72080417,1794.088724,0.133973704
896,76.92059793,1797.518451,0.044657901
897,76.92059793,1800.957109,0
898,76.92059793,1804.395767,0
899,76.92059793,1807.834426,0
900,76.92059793,1811.273084,0
901,76.92059793,1814.711743,-0.044657901
902,76.72080417,1818.150401,-0.133973704
903,76.32121665,1821.580128,-0.223289506
904,75.72183537,1824.991992,-0.267947407
905,75.12245409,1828.37706,-0.26794741
906,74.5230728,1831.735335,-0.223289508
907,74.12348528,1835.066814,-0.133973704
908,73.92369152,1838.38043,-0.044657901
909,73.92369152,1841.685115,0
910,73.92369152,1844.9898,0
911,73.92369152,1848.294485,0
912,73.92369152,1851.599169,0
913,73.92369152,1854.903854,0
914,73.92369152,1858.208539,0
915,73.92369152,1861.513223,0
916,73.92369152,1864.817908,0
917,73.92369152,1868.122593,0
918,73.92369152,1871.427277,0
919,73.92369152,1874.731962,0
920,73.92369152,1878.036647,0
921,73.92369152,1881.341332,0
922,73.92369152,1884.646016,0.044657901
923,74.12348528,1887.950701,0.133973704
924,74.5230728,1891.264317,0.178631607
925,74.92266033,1894.595797,0.178631607
926,75.32224785,1897.945139,0.178631605
927,75.72183537,1901.312345,0.089315802
928,75.72183537,1904.697414,-0.089315802
929,75.32224785,1908.082483,-0.178631605
930,74.92266033,1911.449689,-0.223289508
931,74.32327904,1914.799031,-0.312605311
932,73.524104,1918.121579,-0.35726321
933,72.72492896,1921.408401,-0.312605311
934,72.12554767,1924.659496,-0.26794741
935,71.52616639,1927.883796,-0.223289506
936,71.12657887,1931.081302,-0.178631605
937,70.72699135,1934.260945,-0.178631605
938,70.32740383,1937.422724,-0.178631607
939,69.9278163,1940.56664,-0.223289508
940,69.32843502,1943.692694,-0.312605309
941,68.52925998,1946.791952,-0.357263212
942,67.73008493,1949.855484,-0.312605311
943,67.13070365,1952.88329,-0.267947407
944,66.53132237,1955.884301,-0.223289506
945,66.13173485,1958.858517,-0.133973704
946,65.93194109,1961.81487,0
947,66.13173485,1964.762291,0.089315802
948,66.33152861,1967.718645,0.089315802
949,66.53132237,1970.683929,0.089315802
950,66.73111613,1973.658145,0.089315802
951,66.93090989,1976.641293,0.089315802
952,67.13070365,1979.633373,0.089315802
953,67.33049741,1982.634384,0.089315802
954,67.53029117,1985.644326,0.133973706
955,67.9298787,1988.6632,0.178631607
956,68.32946622,1991.699938,0.133973704
957,68.52925998,1994.754538,0.089315802
958,68.72905374,1997.81807,0.089315802
959,68.9288475,2000.890534,0.044657901
960,68.9288475,2003.971929,0
961,68.9288475,2007.053324,0
962,68.9288475,2010.134719,0
963,68.9288475,2013.216115,0
964,68.9288475,2016.29751,0.044657901
965,69.12864126,2019.378905,0.089315802
966,69.32843502,2022.469232,0.089315802
967,69.52822878,2025.56849,0.089315802
968,69.72802254,2028.67668,0.133973706
969,70.12761007,2031.793801,0.133973706
970,70.32740383,2034.928786,0.089315802
971,70.52719759,2038.072702,0.089315802
972,70.72699135,2041.22555,0.089315802
973,70.92678511,2044.38733,0.044657901
974,70.92678511,2047.558041,0
975,70.92678511,2050.728752,0.044657901
976,71.12657887,2053.899463,0.089315802
977,71.32637263,2057.079105,0.089315802
978,71.52616639,2060.267679,0.133973704
979,71.92575391,2063.465185,0.178631605
980,72.32534143,2066.680554,0.133973706
981,72.5251352,2069.913786,0.089315805
982,72.72492896,2073.15595,0.133973704
983,73.12451648,2076.407045,0.133973704
984,73.32431024,2079.676003,0.089315802
985,73.524104,2082.953893,0.089315802
986,73.72389776,2086.240715,0.089315802
987,73.92369152,2089.536468,0.044657901
988,73.92369152,2092.841153,0
989,73.92369152,2096.145837,0
990,73.92369152,2099.450522,0
991,73.92369152,2102.755207,0
992,73.92369152,2106.059892,-0.044657901
993,73.72389776,2109.364576,-0.089315802
994,73.524104,2112.660329,-0.089315802
995,73.32431024,2115.947151,-0.089315802
996,73.12451648,2119.225041,-0.089315802
997,72.92472272,2122.493999,-0.044657901
998,72.92472272,2125.754026,0
999,72.92472272,2129.014053,0
1000,72.92472272,2132.27408,0.044657901
1001,73.12451648,2135.534107,0.133973704
1002,73.524104,2138.803065,0.178631605
1003,73.92369152,2142.089886,0.178631605
1004,74.32327904,2145.394571,0.223289508
1005,74.92266033,2148.717119,0.223289508
1006,75.32224785,2152.066462,0.133973704
1007,75.52204161,2155.433667,0.089315802
1008,75.72183537,2158.809805,0.089315802
1009,75.92162913,2162.194874,0.044657901
1010,75.92162913,2165.588874,0
1011,75.92162913,2168.982875,0
1012,75.92162913,2172.376875,0
1013,75.92162913,2175.770876,0
1014,75.92162913,2179.164876,-0.044657901
1015,75.72183537,2182.558877,-0.133973704
1016,75.32224785,2185.943946,-0.178631605
1017,74.92266033,2189.311151,-0.178631607
1018,74.5230728,2192.660494,-0.178631607
1019,74.12348528,2195.991973,-0.133973704
1020,73.92369152,2199.30559,-0.044657901
1021,73.92369152,2202.610274,0.044657901
1022,74.12348528,2205.914959,0.089315802
1023,74.32327904,2209.228575,0.089315802
1024,74.5230728,2212.551123,0.089315805
1025,74.72286657,2215.882603,0.089315805
1026,74.92266033,2219.223014,0.044657901
1027,74.92266033,2222.572356,0
1028,74.92266033,2225.921699,0
1029,74.92266033,2229.271042,0
1030,74.92266033,2232.620384,0
1031,74.92266033,2235.969727,0
1032,74.92266033,2239.319069,0.044657901
1033,75.12245409,2242.668412,0.044657901
1034,75.12245409,2246.026686,-0.044657901
1035,74.92266033,2249.38496,-0.089315802
1036,74.72286657,2252.734303,-0.089315805
1037,74.5230728,2256.074714,-0.133973706
1038,74.12348528,2259.406194,-0.133973704
1039,73.92369152,2262.71981,-0.044657901
1040,73.92369152,2266.024494,0
1041,73.92369152,2269.329179,0
1042,73.92369152,2272.633864,0
1043,73.92369152,2275.938549,0
1044,73.92369152,2279.243233,0
1045,73.92369152,2282.547918,0
1046,73.92369152,2285.852603,0
1047,73.92369152,2289.157287,-0.044657901
1048,73.72389776,2292.461972,-0.089315802
1049,73.524104,2295.757725,-0.089315802
1050,73.32431024,2299.044547,-0.089315802
1051,73.12451648,2302.322437,-0.089315802
1052,72.92472272,2305.591395,-0.044657901
1053,72.92472272,2308.851422,0
1054,72.92472272,2312.111449,0
1055,72.92472272,2315.371476,0
1056,72.92472272,2318.631502,0
1057,72.92472272,2321.891529,0
1058,72.92472272,2325.151556,0
1059,72.92472272,2328.411583,0
1060,72.92472272,2331.67161,0
1061,72.92472272,2334.931636,0
1062,72.92472272,2338.191663,0
1063,72.92472272,2341.45169,0
1064,72.92472272,2344.711717,-0.044657901
1065,72.72492896,2347.971744,-0.089315802
1066,72.5251352,2351.222839,-0.133973706
1067,72.12554767,2354.465002,-0.178631607
1068,71.72596015,2357.689303,-0.178631605
1069,71.32637263,2360.89574,-0.133973704
1070,71.12657887,2364.084314,-0.089315802
1071,70.92678511,2367.263957,-0.044657901
1072,70.92678511,2370.434668,0
1073,70.92678511,2373.605379,0
1074,70.92678511,2376.77609,0
1075,70.92678511,2379.946801,0
1076,70.92678511,2383.117512,0
1077,70.92678511,2386.288223,0
1078,70.92678511,2389.458934,0
1079,70.92678511,2392.629645,0
1080,70.92678511,2395.800356,0
1081,70.92678511,2398.971067,0
1082,70.92678511,2402.141778,-0.044657901
1083,70.72699135,2405.312489,-0.089315802
1084,70.52719759,2408.474268,-0.089315802
1085,70.32740383,2411.627116,-0.089315802
1086,70.12761007,2414.771033,-0.089315805
1087,69.9278163,2417.906017,0
1088,70.12761007,2421.03207,0.089315805
1089,70.32740383,2424.167055,0.089315802
1090,70.52719759,2427.310971,0.089315802
1091,70.72699135,2430.463819,0.089315802
1092,70.92678511,2433.625599,0.044657901
1093,70.92678511,2436.79631,0
1094,70.92678511,2439.967021,0
1095,70.92678511,2443.137732,0
1096,70.92678511,2446.308443,0
1097,70.92678511,2449.479154,0.044657901
1098,71.12657887,2452.649865,0.089315802
1099,71.32637263,2455.829507,0.089315802
1100,71.52616639,2459.018081,0.133973704
1101,71.92575391,2462.215587,0.178631605
1102,72.32534143,2465.430956,0.133973706
1103,72.5251352,2468.664188,0.089315805
1104,72.72492896,2471.906352,0.089315802
1105,72.92472272,2475.157447,0.044657901
1106,72.92472272,2478.417474,0
1107,72.92472272,2481.677501,0
1108,72.92472272,2484.937527,0
1109,72.92472272,2488.197554,0
1110,72.92472272,2491.457581,0
1111,72.92472272,2494.717608,0
1112,72.92472272,2497.977635,-0.044657901
1113,72.72492896,2501.237661,-0.133973706
1114,72.32534143,2504.488757,-0.223289508
1115,71.72596015,2507.721989,-0.312605309
1116,70.92678511,2510.928426,-0.401921113
1117,69.9278163,2514.099137,-0.401921113
1118,69.12864126,2517.22519,-0.35726321
1119,68.32946622,2520.315517,-0.312605311
1120,67.73008493,2523.370117,-0.223289508
1121,67.33049741,2526.397923,-0.178631605
1122,66.93090989,2529.407866,-0.223289506
1123,66.33152861,2532.399945,-0.267947407
1124,65.73214733,2535.36523,-0.26794741
1125,65.13276604,2538.30372,-0.312605311
1126,64.333591,2541.215415,-0.312605309
1127,63.73420972,2544.091384,-0.223289506
1128,63.3346222,2546.940558,-0.133973706
1129,63.13482843,2549.771869,-0.089315805
1130,62.93503467,2552.594248,-0.044657901
1131,62.93503467,2555.407696,0
1132,62.93503467,2558.221144,0
1133,62.93503467,2561.034591,0
1134,62.93503467,2563.848039,-0.044657901
1135,62.73524091,2566.661487,-0.089315802
1136,62.53544715,2569.466003,-0.089315802
1137,62.33565339,2572.261588,-0.089315802
1138,62.13585963,2575.048241,-0.089315802
1139,61.93606587,2577.825962,-0.089315802
1140,61.73627211,2580.594752,-0.089315802
1141,61.53647835,2583.35461,-0.089315802
1142,61.33668459,2586.105537,-0.089315802
1143,61.13689083,2588.847532,-0.089315802
1144,60.93709707,2591.580596,-0.044657901
1145,60.93709707,2594.304728,0
1146,60.93709707,2597.02886,0
1147,60.93709707,2599.752992,0
1148,60.93709707,2602.477124,0
1149,60.93709707,2605.201256,0
1150,60.93709707,2607.925388,0
1151,60.93709707,2610.64952,0
1152,60.93709707,2613.373652,0
1153,60.93709707,2616.097784,0
1154,60.93709707,2618.821916,-0.044657903
1155,60.7373033,2621.546048,-0.089315805
1156,60.53750954,2624.261248,-0.133973704
1157,60.13792202,2626.967517,-0.223289506
1158,59.53854074,2629.655923,-0.312605309
1159,58.7393657,2632.317534,-0.312605311
1160,58.13998441,2634.943418,-0.26794741
1161,57.54060313,2637.542508,-0.223289506
1162,57.14101561,2640.114803,-0.133973704
1163,56.94122185,2642.669235,-0.089315802
1164,56.74142809,2645.214736,-0.089315802
1165,56.54163433,2647.751304,-0.089315802
1166,56.34184057,2650.278942,-0.089315805
1167,56.1420468,2652.797647,-0.089315805
1168,55.94225304,2655.307421,-0.044657901
1169,55.94225304,2657.808264,0
1170,55.94225304,2660.309106,-0.044657901
1171,55.74245928,2662.809949,-0.133973704
1172,55.34287176,2665.30186,-0.223289506
1173,54.74349048,2667.775907,-0.267947407
1174,54.1441092,2670.22316,-0.26794741
1175,53.54472791,2672.643619,-0.223289508
1176,53.14514039,2675.037282,-0.089315802
1177,53.14514039,2677.413082,0.089315802
1178,53.54472791,2679.788883,0.223289508
1179,54.1441092,2682.182546,0.26794741
1180,54.74349048,2684.603005,0.267947407
1181,55.34287176,2687.050258,0.223289506
1182,55.74245928,2689.524305,0.089315802
1183,55.74245928,2692.016216,-0.044657901
1184,55.54266552,2694.508127,-0.089315802
1185,55.34287176,2696.991106,-0.089315802
1186,55.143078,2699.465154,-0.089315802
1187,54.94328424,2701.93027,0
1188,55.143078,2704.386455,0.133973704
1189,55.54266552,2706.851571,0.178631605
1190,55.94225304,2709.33455,0.178631607
1191,56.34184057,2711.835393,0.178631607
1192,56.74142809,2714.354099,0.133973704
1193,56.94122185,2716.890667,0
1194,56.74142809,2719.436168,-0.089315802
1195,56.54163433,2721.972737,-0.089315802
1196,56.34184057,2724.500374,-0.044657901
1197,56.34184057,2727.019079,0.044657901
1198,56.54163433,2729.537785,0.133973704
1199,56.94122185,2732.065422,0.178631605
1200,57.34080937,2734.610923,0.133973704
1201,57.54060313,2737.174286,0.044657901
1202,57.54060313,2739.746581,-0.044657901
1203,57.34080937,2742.318876,-0.133973704
1204,56.94122185,2744.88224,-0.178631605
1205,56.54163433,2747.42774,-0.133973704
1206,56.34184057,2749.955378,-0.089315805
1207,56.1420468,2752.474083,-0.089315805
1208,55.94225304,2754.983857,-0.044657901
1209,55.94225304,2757.4847,0
1210,55.94225304,2759.985542,0.044657901
1211,56.1420468,2762.486385,0.089315805
1212,56.34184057,2764.996159,0.089315805
1213,56.54163433,2767.514864,0.089315802
1214,56.74142809,2770.042502,0.089315802
1215,56.94122185,2772.57907,0.044657901
1216,56.94122185,2775.124571,0
1217,56.94122185,2777.670071,0
1218,56.94122185,2780.215572,0
1219,56.94122185,2782.761072,0
1220,56.94122185,2785.306572,0
1221,56.94122185,2787.852073,0
1222,56.94122185,2790.397573,0
1223,56.94122185,2792.943073,0
1224,56.94122185,2795.488574,0
1225,56.94122185,2798.034074,0
1226,56.94122185,2800.579575,0
1227,56.94122185,2803.125075,-0.044657901
1228,56.74142809,2805.670575,-0.089315802
1229,56.54163433,2808.207144,-0.089315802
1230,56.34184057,2810.734781,-0.133973706
1231,55.94225304,2813.253487,-0.178631607
1232,55.54266552,2815.75433,-0.133973704
1233,55.34287176,2818.237309,-0.089315802
1234,55.143078,2820.711357,-0.089315802
1235,54.94328424,2823.176473,-0.044657901
1236,54.94328424,2825.632657,0
1237,54.94328424,2828.088842,0
1238,54.94328424,2830.545026,0
1239,54.94328424,2833.001211,0
1240,54.94328424,2835.457396,0
1241,54.94328424,2837.91358,0
1242,54.94328424,2840.369765,0
1243,54.94328424,2842.825949,0
1244,54.94328424,2845.282134,0
1245,54.94328424,2847.738319,0
1246,54.94328424,2850.194503,0
1247,54.94328424,2852.650688,0
1248,54.94328424,2855.106872,0
1249,54.94328424,2857.563057,0
1250,54.94328424,2860.019241,0
1251,54.94328424,2862.475426,0.044657901
1252,55.143078,2864.931611,0.089315802
1253,55.34287176,2867.396727,0.133973704
1254,55.74245928,2869.870774,0.178631605
1255,56.1420468,2872.362685,0.223289508
1256,56.74142809,2874.872459,0.26794741
1257,57.34080937,2877.409028,0.267947407
1258,57.94019065,2879.972392,0.223289506
1259,58.33977817,2882.56255,0.223289508
1260,58.93915946,2885.170572,0.26794741
1261,59.53854074,2887.805388,0.267947407
1262,60.13792202,2890.466999,0.312605311
1263,60.93709707,2893.155404,0.401921113
1264,61.93606587,2895.879536,0.446579012
1265,62.93503467,2898.648326,0.446579015
1266,63.93400348,2901.461774,0.401921113
1267,64.73317852,2904.31988,0.312605309
1268,65.3325598,2907.213712,0.223289508
1269,65.73214733,2910.134338,0.133973706
1270,65.93194109,2913.072828,0.044657901
1271,65.93194109,2916.02025,0
1272,65.93194109,2918.967671,-0.044657901
1273,65.73214733,2921.915093,-0.089315802
1274,65.53235357,2924.853583,-0.089315805
1275,65.3325598,2927.783141,-0.089315805
1276,65.13276604,2930.703768,-0.089315802
1277,64.93297228,2933.615463,-0.044657901
1278,64.93297228,2936.518227,0.044657901
1279,65.13276604,2939.42099,0.089315802
1280,65.3325598,2942.332685,0.089315805
1281,65.53235357,2945.253312,0.089315805
1282,65.73214733,2948.18287,0.133973704
1283,66.13173485,2951.12136,0.178631605
1284,66.53132237,2954.077713,0.178631605
1285,66.93090989,2957.05193,0.178631605
1286,67.33049741,2960.044009,0.178631605
1287,67.73008493,2963.053952,0.133973706
1288,67.9298787,2966.081757,0.089315805
1289,68.12967246,2969.118495,0.089315802
1290,68.32946622,2972.164163,0.089315802
1291,68.52925998,2975.218764,0.089315802
1292,68.72905374,2978.282296,0.089315802
1293,68.9288475,2981.35476,0.044657901
1294,68.9288475,2984.436155,0
1295,68.9288475,2987.51755,0
1296,68.9288475,2990.598945,0
1297,68.9288475,2993.68034,0
1298,68.9288475,2996.761736,0
1299,68.9288475,2999.843131,0
1300,68.9288475,3002.924526,0
1301,68.9288475,3006.005921,0
1302,68.9288475,3009.087316,0
1303,68.9288475,3012.168712,0
1304,68.9288475,3015.250107,0
1305,68.9288475,3018.331502,0
1306,68.9288475,3021.412897,0
1307,68.9288475,3024.494292,0
1308,68.9288475,3027.575688,0.044657901
1309,69.12864126,3030.657083,0.133973704
1310,69.52822878,3033.74741,0.178631605
1311,69.9278163,3036.855599,0.178631607
1312,70.32740383,3039.981653,0.178631607
1313,70.72699135,3043.125569,0.133973704
1314,70.92678511,3046.287348,0.044657901
1315,70.92678511,3049.458059,-0.044657901
1316,70.72699135,3052.62877,-0.089315802
1317,70.52719759,3055.79055,-0.089315802
1318,70.32740383,3058.943398,-0.133973706
1319,69.9278163,3062.087314,-0.178631607
1320,69.52822878,3065.213367,-0.133973704
1321,69.32843502,3068.321557,-0.089315802
1322,69.12864126,3071.420815,-0.089315802
1323,68.9288475,3074.511142,-0.044657901
1324,68.9288475,3077.592537,0
1325,68.9288475,3080.673932,0
1326,68.9288475,3083.755328,0
1327,68.9288475,3086.836723,0
1328,68.9288475,3089.918118,0
1329,68.9288475,3092.999513,0
1330,68.9288475,3096.080908,0
1331,68.9288475,3099.162304,0
1332,68.9288475,3102.243699,0
1333,68.9288475,3105.325094,0
1334,68.9288475,3108.406489,-0.044657901
1335,68.72905374,3111.487884,-0.089315802
1336,68.52925998,3114.560348,-0.089315802
1337,68.32946622,3117.62388,-0.089315802
1338,68.12967246,3120.67848,-0.089315802
1339,67.9298787,3123.724149,-0.089315805
1340,67.73008493,3126.760887,-0.133973706
1341,67.33049741,3129.788692,-0.178631605
1342,66.93090989,3132.798635,-0.133973704
1343,66.73111613,3135.790714,-0.089315802
1344,66.53132237,3138.773862,0
1345,66.73111613,3141.748078,0.178631605
1346,67.33049741,3144.731226,0.26794741
1347,67.9298787,3147.741169,0.223289508
1348,68.32946622,3150.777906,0.178631605
1349,68.72905374,3153.832507,0.133973704
1350,68.9288475,3156.90497,0.089315802
1351,69.12864126,3159.986365,0.089315802
1352,69.32843502,3163.076692,0.089315802
1353,69.52822878,3166.17595,0.089315802
1354,69.72802254,3169.28414,0.089315802
1355,69.9278163,3172.401262,0.044657901
1356,69.9278163,3175.527315,0
1357,69.9278163,3178.653368,0
1358,69.9278163,3181.779421,0
1359,69.9278163,3184.905474,0
1360,69.9278163,3188.031527,0
1361,69.9278163,3191.157581,0
1362,69.9278163,3194.283634,0
1363,69.9278163,3197.409687,-0.044657901
1364,69.72802254,3200.53574,-0.089315802
1365,69.52822878,3203.652861,-0.089315802
1366,69.32843502,3206.761051,-0.089315802
1367,69.12864126,3209.86031,-0.133973704
1368,68.72905374,3212.950636,-0.133973704
1369,68.52925998,3216.0231,-0.089315802
1370,68.32946622,3219.086632,-0.133973704
1371,67.9298787,3222.141233,-0.178631607
1372,67.53029117,3225.17797,-0.178631607
1373,67.13070365,3228.196844,-0.223289506
1374,66.53132237,3231.197855,-0.312605309
1375,65.73214733,3234.172071,-0.312605311
1376,65.13276604,3237.110561,-0.26794741
1377,64.53338476,3240.022256,-0.267947407
1378,63.93400348,3242.907157,-0.267947407
1379,63.3346222,3245.765262,-0.223289508
1380,62.93503467,3248.596573,-0.223289508
1381,62.33565339,3251.410021,-0.312605309
1382,61.53647835,3254.196674,-0.357263212
1383,60.7373033,3256.947601,-0.312605311
1384,60.13792202,3259.662801,-0.312605309
1385,59.33874698,3262.351207,-0.312605309
1386,58.7393657,3265.003886,-0.26794741
1387,58.13998441,3267.629771,-0.26794741
1388,57.54060313,3270.228861,-0.312605309
1389,56.74142809,3272.801156,-0.357263212
1390,55.94225304,3275.337725,-0.401921113
1391,54.94328424,3277.838567,-0.446579015
1392,53.94431543,3280.294752,-0.446579015
1393,52.94534663,3282.706278,-0.491236914
1394,51.74658407,3285.073147,-0.580552718
1395,50.34802774,3287.386427,-0.714526424
1396,48.54988389,3289.637185,-0.93781593
1397,46.15235876,3291.807559,-1.250421239
1398,42.95565859,3293.870754,-1.56302655
1399,39.15957713,3295.791044,-1.83097396
1400,34.76411439,3297.541633,-2.054263466
1401,29.96906413,3299.095728,-2.188237169
1402,24.97422011,3300.435465,-2.188237169
1403,20.17916985,3301.551913,-2.054263466
1404,15.78370711,3302.454002,-1.875631861
1405,11.78783189,3303.159597,-1.607684452
1406,8.591131717,3303.686561,-1.205763338
1407,6.393400348,3304.070618,-0.848500127
1408,4.795050261,3304.356429,-0.580552719
1409,3.796081457,3304.570787,-0.31260531
1410,3.396493935,3304.740487,-0.178631606
1411,2.996906413,3304.892324,-0.178631606
1412,2.597318891,3305.026298,-0.178631606
1413,2.19773137,3305.142408,-0.223289507
1414,1.598350087,3305.240656,-0.267947409
1415,0.998968804,3305.312108,-0.223289507
